Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Type_h,Type_t,Type_u,RegN_Eastern Metropolitan,RegN_Eastern Victoria,RegN_Northern Metropolitan,RegN_Northern Victoria,RegN_South-Eastern Metropolitan,RegN_Southern Metropolitan,RegN_Western Metropolitan,RegN_Western Victoria
3,1100000.0,6.4,3012.0,3.0,2.0,3.0,380.0,106.4,1945.0,-37.79194,144.87143999999995,5058.0,1,0,0,0,0,0,0,0,0,1,0
3,540000.0,16.5,3049.0,3.0,1.0,2.0,532.0,122.0,1975.0,-37.67949,144.88349,2474.0,1,0,0,0,0,1,0,0,0,0,0
4,1171000.0,16.7,3150.0,4.0,2.0,3.0,800.0,163.0,1968.0,-37.92024,145.18049,7392.0,1,0,0,0,0,0,0,1,0,0,0
4,1900000.0,6.8,3016.0,4.0,2.0,1.0,448.0,311.0,1998.0,-37.86409,144.88224,6380.0,1,0,0,0,0,0,0,0,0,1,0
5,1670000.0,12.7,3085.0,5.0,3.0,2.0,617.0,315.0,2012.0,-37.71992,145.0988,1369.0,1,0,0,0,0,1,0,0,0,0,0
2,950000.0,6.3,3013.0,2.0,1.0,0.0,150.0,79.0,1900.0,-37.81956,144.89054,6543.0,1,0,0,0,0,0,0,0,0,1,0
2,480000.0,3.0,3067.0,2.0,1.0,1.0,601.0,64.0,1970.0,-37.80915,145.00066,4019.0,0,0,1,0,0,1,0,0,0,0,0
3,730000.0,10.4,3042.0,3.0,1.0,2.0,242.0,124.0,2010.0,-37.72893,144.88859,3464.0,0,1,0,0,0,0,0,0,0,1,0
4,820000.0,10.5,3020.0,4.0,2.0,1.0,604.0,127.0,1950.0,-37.77967,144.81275,2185.0,1,0,0,0,0,0,0,0,0,1,0
3,670000.0,11.0,3018.0,3.0,2.0,1.0,284.0,88.0,1988.0,-37.86066,144.82013,5301.0,0,0,1,0,0,0,0,0,0,1,0
3,765000.0,11.0,3018.0,3.0,2.0,2.0,200.0,139.0,2007.0,-37.86837,144.81502,5301.0,0,1,0,0,0,0,0,0,0,1,0
3,870000.0,9.4,3025.0,3.0,1.0,4.0,559.0,560.0,1950.0,-37.8399,144.86228,5132.0,1,0,0,0,0,0,0,0,0,1,0
4,1750000.0,4.3,3032.0,4.0,2.0,1.0,360.0,249.0,1910.0,-37.77459,144.92993,6567.0,1,0,0,0,0,0,0,0,0,1,0
4,1680000.0,10.2,3147.0,4.0,3.0,3.0,726.0,194.0,1958.0,-37.85842,145.10288,2894.0,1,0,0,0,0,0,0,0,1,0,0
3,860000.0,10.2,3147.0,3.0,2.0,2.0,280.0,115.0,1990.0,-37.87105,145.10198,2894.0,1,0,0,0,0,0,0,0,1,0,0
3,750000.0,9.5,3034.0,3.0,1.0,1.0,585.0,30.0,1965.0,-37.75986,144.85886000000005,4502.0,1,0,0,0,0,0,0,0,0,1,0
1,2100000.0,7.9,3103.0,1.0,1.0,1.0,678.0,303.0,2016.0,-37.80292,145.06423999999996,5682.0,1,0,0,0,0,0,0,0,1,0,0
3,1557000.0,9.7,3104.0,3.0,2.0,2.0,292.0,181.0,2010.0,-37.80259,145.09878,7809.0,0,1,0,0,0,0,0,0,1,0,0
4,2050000.0,9.7,3104.0,4.0,1.0,1.0,1138.0,152.0,1950.0,-37.79284000000001,145.10082,7809.0,1,0,0,0,0,0,0,0,1,0,0
2,520000.0,23.2,3153.0,2.0,1.0,1.0,418.0,76.0,1970.0,-37.83777,145.26345,5030.0,0,0,1,1,0,0,0,0,0,0,0
4,925000.0,23.2,3153.0,4.0,1.0,10.0,993.0,128.0,1966.0,-37.84688,145.25632,5030.0,1,0,0,1,0,0,0,0,0,0,0
3,616000.0,23.2,3153.0,3.0,2.0,0.0,586.0,115.0,1999.0,-37.82273,145.27323,3598.0,1,0,0,1,0,0,0,0,0,0,0
3,1525000.0,13.8,3165.0,3.0,1.0,3.0,581.0,128.0,1940.0,-37.9178,145.05414,10969.0,1,0,0,0,0,0,0,0,1,0,0
4,1330000.0,13.8,3165.0,4.0,2.0,2.0,566.0,191.0,1950.0,-37.91503,145.07997,10969.0,1,0,0,0,0,0,0,0,1,0,0
4,608500.0,35.2,3806.0,4.0,2.0,2.0,563.0,168.01,1995.0,-38.05379,145.34803,17093.0,1,0,0,0,1,0,0,0,0,0,0
2,879000.0,17.3,3193.0,2.0,1.0,1.0,0.0,88.0,1970.0,-37.96341,145.01735,2866.0,0,0,1,0,0,0,0,0,1,0,0
4,1280000.0,13.4,3130.0,4.0,2.0,1.0,797.0,164.0,1960.0,-37.80755,145.1638,2867.0,1,0,0,1,0,0,0,0,0,0,0
2,710500.0,16.1,3088.0,2.0,1.0,1.0,598.0,110.0,1985.0,-37.70681,145.11731,1390.0,1,0,0,1,0,0,0,0,0,0,0
4,2100000.0,10.3,3187.0,4.0,3.0,2.0,608.0,306.19,2000.0,-37.91777,145.01798,6938.0,1,0,0,0,0,0,0,0,1,0,0
2,310000.0,14.0,3047.0,2.0,1.0,1.0,171.0,90.0,2008.0,-37.68489,144.9212,4294.0,0,0,1,0,0,1,0,0,0,0,0
2,510000.0,5.2,3056.0,2.0,1.0,0.0,0.0,64.0,2009.0,-37.77002,144.97154,11918.0,0,0,1,0,0,1,0,0,0,0,0
3,1925000.0,5.2,3056.0,3.0,1.0,4.0,479.0,182.0,1925.0,-37.77694,144.96669,11918.0,1,0,0,0,0,1,0,0,0,0,0
2,890000.0,5.2,3056.0,2.0,1.0,0.0,138.0,78.0,1910.0,-37.75908,144.96969,11918.0,1,0,0,0,0,1,0,0,0,0,0
4,1500000.0,5.2,3056.0,4.0,1.0,1.0,318.0,100.0,1908.0,-37.76792,144.97141000000005,11918.0,1,0,0,0,0,1,0,0,0,0,0
1,312000.0,5.2,3055.0,1.0,1.0,1.0,406.0,40.0,1970.0,-37.75847,144.94226,7082.0,0,0,1,0,0,1,0,0,0,0,0
3,1010000.0,5.2,3055.0,3.0,2.0,4.0,413.0,126.0,1910.0,-37.76545,144.94442,7082.0,1,0,0,0,0,1,0,0,0,0,0
4,755000.0,12.1,3083.0,4.0,2.0,2.0,300.0,162.0,2014.0,-37.68223,145.07818,10175.0,1,0,0,0,0,1,0,0,0,0,0
3,918000.0,10.4,3125.0,3.0,2.0,1.0,207.0,144.0,2012.0,-37.85682,145.10873,5678.0,0,1,0,0,0,0,0,0,1,0,0
3,1550000.0,10.1,3163.0,3.0,2.0,2.0,557.0,200.0,1930.0,-37.89584,145.04741,7822.0,1,0,0,0,0,0,0,0,1,0,0
3,500000.0,34.9,3201.0,3.0,2.0,2.0,509.0,125.0,1993.0,-38.09111,145.19083999999995,8060.0,1,0,0,0,0,0,0,1,0,0,0
3,1237000.0,8.7,3162.0,3.0,2.0,2.0,0.0,135.0,1990.0,-37.90034,145.01283,5051.0,0,1,0,0,0,0,0,0,1,0,0
3,861000.0,17.9,3192.0,3.0,2.0,2.0,305.0,130.0,2000.0,-37.96836,145.06452,9758.0,0,1,0,0,0,0,0,0,1,0,0
3,1462000.0,16.7,3168.0,3.0,1.0,1.0,816.0,130.0,1965.0,-37.92027,145.12937,5837.0,1,0,0,0,0,0,0,1,0,0,0
4,600000.0,20.6,3064.0,4.0,2.0,2.0,560.0,196.1,2007.0,-37.59943,144.91439,15510.0,1,0,0,0,0,1,0,0,0,0,0
4,820000.0,23.0,3136.0,4.0,2.0,2.0,841.0,196.0,2016.0,-37.76917,145.29265,2985.0,1,0,0,1,0,0,0,0,0,0,0
4,1100000.0,22.2,3172.0,4.0,2.0,2.0,840.0,237.0,1980.0,-37.97824,145.12949,3940.0,1,0,0,0,0,0,0,1,0,0,0
4,1120000.0,12.4,3108.0,4.0,2.0,2.0,280.0,200.0,2008.0,-37.79423,145.13696000000004,9028.0,1,0,0,1,0,0,0,0,0,0,0
3,850000.0,14.3,3109.0,3.0,2.0,1.0,236.0,145.0,1980.0,-37.78963,145.16973000000004,10999.0,0,0,1,1,0,0,0,0,0,0,0
4,1125000.0,14.3,3109.0,4.0,3.0,2.0,284.0,180.0,2006.0,-37.79773,145.15141,10999.0,1,0,0,1,0,0,0,0,0,0,0
3,1875000.0,1.3,3002.0,3.0,1.0,0.0,118.0,177.0,1890.0,-37.81351,144.98803999999996,3040.0,1,0,0,0,0,1,0,0,0,0,0
2,1350000.0,1.3,3002.0,2.0,2.0,1.0,87.0,115.0,2005.0,-37.81803,144.9892,3040.0,0,1,0,0,0,1,0,0,0,0,0
3,1460000.0,7.2,3185.0,3.0,1.0,0.0,377.0,133.0,1915.0,-37.88783,145.01324,4898.0,1,0,0,0,0,0,0,0,1,0,0
2,550000.0,7.2,3185.0,2.0,1.0,1.0,1172.0,69.0,1970.0,-37.88533,145.01049,4898.0,0,0,1,0,0,0,0,0,1,0,0
4,1065000.0,18.0,3095.0,4.0,2.0,2.0,816.0,243.0,1966.0,-37.72308,145.14011000000005,6990.0,1,0,0,1,0,0,0,0,0,0,0
4,977500.0,18.0,3095.0,4.0,2.0,3.0,1004.0,184.0,1985.0,-37.69999,145.1617,6990.0,1,0,0,1,0,0,0,0,0,0,0
2,810000.0,7.2,3184.0,2.0,1.0,1.0,0.0,87.0,1935.0,-37.8835,144.99549,8989.0,0,0,1,0,0,0,0,0,1,0,0
2,543000.0,7.2,3184.0,2.0,1.0,1.0,0.0,74.0,1960.0,-37.88042,144.9818,8989.0,0,0,1,0,0,0,0,0,1,0,0
4,660000.0,19.6,3076.0,4.0,1.0,3.0,558.0,159.0,1980.0,-37.64666,145.03062,10926.0,1,0,0,0,0,1,0,0,0,0,0
3,568000.0,19.6,3076.0,3.0,2.0,2.0,420.0,190.0,2012.0,-37.62145,145.01051,10926.0,1,0,0,0,0,1,0,0,0,0,0
4,680000.0,19.6,3076.0,4.0,2.0,2.0,656.0,166.0,1980.0,-37.63878,145.05577,10926.0,1,0,0,0,0,1,0,0,0,0,0
2,580000.0,7.5,3040.0,2.0,1.0,1.0,921.0,84.0,1970.0,-37.74904,144.90668,9264.0,0,0,1,0,0,0,0,0,0,1,0
4,970000.0,7.5,3040.0,4.0,2.0,2.0,0.0,142.0,2003.0,-37.74541,144.89844,9264.0,0,1,0,0,0,0,0,0,0,1,0
2,1195000.0,7.5,3040.0,2.0,1.0,1.0,337.0,122.0,1940.0,-37.7545,144.91194,9264.0,1,0,0,0,0,0,0,0,0,1,0
4,1155000.0,7.5,3040.0,4.0,1.0,3.0,616.0,170.0,1900.0,-37.75728,144.90723,9264.0,1,0,0,0,0,0,0,0,0,1,0
3,800000.0,8.2,3041.0,3.0,2.0,1.0,161.0,149.0,2012.0,-37.73566,144.89368000000005,1308.0,0,1,0,0,0,0,0,0,0,1,0
5,1018000.0,13.1,3060.0,5.0,2.0,2.0,737.0,194.0,1990.0,-37.71729000000001,144.96403,5070.0,1,0,0,0,0,1,0,0,0,0,0
5,1100000.0,24.8,3156.0,5.0,3.0,2.0,836.0,789.0,2001.0,-37.8801,145.26011,10788.0,1,0,0,1,0,0,0,0,0,0,0
3,1394000.0,2.1,3065.0,3.0,2.0,1.0,60.0,200.0,1950.0,-37.79714,144.97596,5825.0,1,0,0,0,0,1,0,0,0,0,0
1,240000.0,5.1,3011.0,1.0,1.0,1.0,1015.0,46.0,1970.0,-37.78778,144.89037,7570.0,0,0,1,0,0,0,0,0,0,1,0
1,310000.0,5.1,3011.0,1.0,1.0,0.0,0.0,53.0,1888.0,-37.80376,144.89862,7570.0,0,0,1,0,0,0,0,0,0,1,0
3,540000.0,45.9,3437.0,3.0,1.0,2.0,665.0,110.0,1930.0,-37.48701,144.58567,3376.0,1,0,0,0,0,0,1,0,0,0,0
5,691000.0,12.9,3043.0,5.0,2.0,3.0,551.0,221.0,1975.0,-37.68329,144.89302,3285.0,1,0,0,0,0,0,0,0,0,1,0
3,655000.0,16.7,3150.0,3.0,2.0,2.0,0.0,133.0,2002.0,-37.89873,145.15072,15321.0,0,1,0,1,0,0,0,0,0,0,0
3,1550000.0,16.7,3150.0,3.0,2.0,2.0,648.0,181.0,1980.0,-37.88255,145.14727,15321.0,1,0,0,1,0,0,0,0,0,0,0
3,780000.0,11.2,3046.0,3.0,1.0,2.0,697.0,131.27,1960.0,-37.69795,144.94285,8870.0,1,0,0,0,0,1,0,0,0,0,0
4,780000.0,11.2,3046.0,4.0,1.0,3.0,697.0,133.0,1960.0,-37.70159,144.93948,8870.0,1,0,0,0,0,1,0,0,0,0,0
4,945000.0,12.9,3043.0,4.0,2.0,4.0,474.0,210.0,2000.0,-37.70626,144.89551,1071.0,1,0,0,0,0,0,0,0,0,1,0
4,645000.0,20.4,3059.0,3.0,2.0,2.0,538.0,154.0,2000.0,-37.6499,144.9013,4864.0,1,0,0,0,0,1,0,0,0,0,0
3,601000.0,32.3,3803.0,3.0,2.0,4.0,604.0,167.87,1995.0,-38.00305,145.2729,3728.0,1,0,0,0,0,0,0,1,0,0,0
3,970000.0,13.8,3188.0,3.0,2.0,2.0,0.0,99.0,2005.0,-37.93538,145.00224,5454.0,0,0,1,0,0,0,0,0,1,0,0
1,375000.0,5.3,3122.0,1.0,1.0,1.0,0.0,53.0,1970.0,-37.82538,145.02546,11308.0,0,0,1,0,0,0,0,0,1,0,0
4,828000.0,8.9,3084.0,4.0,2.0,2.0,264.0,140.0,2000.0,-37.74352,145.08082,2890.0,0,1,0,1,0,0,0,0,0,0,0
4,1230000.0,8.9,3084.0,4.0,1.0,2.0,630.0,237.0,1950.0,-37.74863,145.07202,2890.0,1,0,0,1,0,0,0,0,0,0,0
3,590000.0,8.8,3081.0,3.0,1.0,2.0,290.0,105.0,1950.0,-37.7368,145.05048,2947.0,1,0,0,1,0,0,0,0,0,0,0
4,1145000.0,12.3,3166.0,4.0,1.0,2.0,603.0,151.0,1960.0,-37.90822,145.11146000000005,768.0,1,0,0,0,0,0,0,0,1,0,0
3,550000.0,15.5,3038.0,3.0,1.0,4.0,802.0,183.97,1978.0,-37.72343,144.81411,3656.0,1,0,0,0,0,0,0,0,0,1,0
1,392000.0,3.4,3031.0,1.0,1.0,1.0,0.0,60.0,2001.0,-37.78993,144.92306000000005,5263.0,0,0,1,0,0,1,0,0,0,0,0
2,1150000.0,3.4,3031.0,2.0,1.0,0.0,147.0,95.0,1890.0,-37.79067,144.92844,5263.0,1,0,0,0,0,1,0,0,0,0,0
4,1415000.0,3.4,3031.0,4.0,2.0,0.0,199.0,96.0,1982.0,-37.7916,144.92855,5263.0,1,0,0,0,0,1,0,0,0,0,0
3,638000.0,16.3,3075.0,3.0,1.0,2.0,679.0,130.0,1965.0,-37.67304,145.03396999999995,8279.0,1,0,0,0,0,1,0,0,0,0,0
1,301000.0,4.3,3032.0,1.0,1.0,1.0,887.0,45.0,1972.0,-37.76878,144.89197,4918.0,0,0,1,0,0,0,0,0,0,1,0
2,740000.0,0.0,3000.0,2.0,1.0,1.0,0.0,113.0,1999.0,-37.81317,144.95452,17496.0,0,0,1,0,0,1,0,0,0,0,0
4,420000.0,31.7,3337.0,4.0,2.0,2.0,642.0,199.5,2004.0,-37.69159000000001,144.5864,3600.0,1,0,0,0,0,0,0,0,0,0,1
3,1051000.0,20.0,3194.0,3.0,2.0,2.0,435.0,141.0,1980.0,-37.97889,145.0745,6162.0,0,1,0,0,0,0,0,1,0,0,0
2,660000.0,20.0,3194.0,2.0,1.0,1.0,101.0,300.0,1990.0,-37.98558,145.05966,6162.0,0,0,1,0,0,0,0,1,0,0,0
4,865000.0,17.9,3082.0,4.0,2.0,2.0,612.0,236.0,2013.0,-37.65478,145.05199,10529.0,1,0,0,0,0,1,0,0,0,0,0
4,1302000.0,17.2,3132.0,4.0,1.0,1.0,842.0,160.0,1950.0,-37.81235,145.19756,6871.0,1,0,0,1,0,0,0,0,0,0,0
3,800000.0,17.2,3132.0,3.0,2.0,2.0,343.0,130.0,2010.0,-37.82158,145.21129,6871.0,0,1,0,1,0,0,0,0,0,0,0
3,1850000.0,6.2,3039.0,3.0,2.0,2.0,596.0,203.0,1950.0,-37.76086,144.90497,6232.0,1,0,0,0,0,0,0,0,0,1,0
1,222000.0,6.2,3039.0,1.0,1.0,0.0,0.0,29.0,2012.0,-37.77154,144.91597,6232.0,0,0,1,0,0,0,0,0,0,1,0
3,581000.0,26.5,3138.0,3.0,1.0,2.0,484.0,102.0,1970.0,-37.78454,145.33073000000005,8280.0,1,0,0,0,1,0,0,0,0,0,0
4,1150000.0,21.5,3195.0,4.0,2.0,2.0,603.0,194.0,2004.0,-38.00549,145.10371999999995,3650.0,1,0,0,0,0,0,0,1,0,0,0
4,1352000.0,14.2,3149.0,4.0,3.0,2.0,708.0,150.0,1960.0,-37.89187,145.11049,13366.0,1,0,0,1,0,0,0,0,0,0,0
4,1728000.0,14.2,3149.0,4.0,3.0,2.0,720.0,249.0,1960.0,-37.87833,145.13731,13366.0,1,0,0,1,0,0,0,0,0,0,0
4,902000.0,18.8,3170.0,4.0,2.0,4.0,726.0,165.0,1960.0,-37.93058,145.16308,7113.0,1,0,0,0,0,0,0,1,0,0,0
3,1561000.0,10.1,3163.0,3.0,1.0,2.0,627.0,132.0,1930.0,-37.89561,145.07502,4442.0,1,0,0,0,0,0,0,0,1,0,0
3,1300000.0,10.4,3042.0,3.0,1.0,4.0,646.0,150.0,1950.0,-37.7415,144.88923,2291.0,1,0,0,0,0,0,0,0,0,1,0
3,840000.0,16.7,3168.0,3.0,1.0,1.0,390.0,118.0,1970.0,-37.90354,145.14394,902.0,0,0,1,0,0,0,0,0,1,0,0
5,1060000.0,15.4,3131.0,5.0,3.0,2.0,766.0,274.0,1970.0,-37.81113,145.17681000000005,4973.0,1,0,0,1,0,0,0,0,0,0,0
3,840000.0,11.2,3046.0,3.0,1.0,1.0,722.0,115.0,1960.0,-37.71433,144.90616,2651.0,1,0,0,0,0,1,0,0,0,0,0
4,1071888.0,11.2,3046.0,4.0,2.0,4.0,553.0,190.0,2001.0,-37.71328,144.90585,2651.0,1,0,0,0,0,1,0,0,0,0,0
2,790000.0,11.2,3046.0,2.0,2.0,1.0,208.0,127.0,2010.0,-37.71679,144.90901000000005,2651.0,0,1,0,0,0,1,0,0,0,0,0
3,820000.0,12.3,3166.0,3.0,2.0,1.0,200.0,130.0,2013.0,-37.91017,145.11488,2547.0,0,1,0,0,0,0,0,0,1,0,0
3,1218500.0,15.5,3167.0,3.0,1.0,2.0,673.0,101.0,1950.0,-37.91693,145.08739,3692.0,1,0,0,0,0,0,0,1,0,0,0
2,695000.0,11.4,3204.0,2.0,1.0,1.0,126.0,75.45,1970.0,-37.90552,145.03087,3578.0,1,0,0,0,0,0,0,0,1,0,0
3,940000.0,21.5,3195.0,3.0,2.0,2.0,454.0,122.0,1950.0,-37.99443,145.0885,5087.0,1,0,0,0,0,0,0,1,0,0,0
4,1300000.0,21.5,3195.0,4.0,2.0,2.0,597.0,150.0,1970.0,-37.99232,145.08469,5087.0,1,0,0,0,0,0,0,1,0,0,0
3,1199000.0,8.5,3044.0,3.0,2.0,4.0,689.0,165.5,1950.0,-37.73072,144.94829,7485.0,1,0,0,0,0,1,0,0,0,0,0
3,1388000.0,3.5,3207.0,3.0,2.0,2.0,104.0,146.0,2015.0,-37.83165,144.94411000000005,8648.0,0,1,0,0,0,0,0,0,1,0,0
1,440000.0,4.6,3181.0,1.0,1.0,1.0,0.0,44.0,2015.0,-37.85012,144.99225,7717.0,0,0,1,0,0,0,0,0,1,0,0
4,840000.0,8.4,3072.0,4.0,1.0,1.0,313.0,113.0,1950.0,-37.74955,145.00949,14577.0,1,0,0,0,0,1,0,0,0,0,0
3,510000.0,12.0,3073.0,3.0,1.0,1.0,178.0,100.0,2009.0,-37.70985,145.02073,21650.0,0,0,1,0,0,1,0,0,0,0,0
3,780000.0,12.0,3073.0,3.0,1.0,2.0,893.0,103.0,1940.0,-37.69964,145.00945,21650.0,1,0,0,0,0,1,0,0,0,0,0
3,1255000.0,2.4,3121.0,3.0,2.0,1.0,124.0,123.0,2008.0,-37.8147,145.00852,14949.0,0,1,0,0,0,1,0,0,0,0,0
2,1275000.0,2.4,3121.0,2.0,1.0,1.0,110.0,72.0,1890.0,-37.82324000000001,145.01331000000005,14949.0,1,0,0,0,0,1,0,0,0,0,0
3,1120000.0,2.4,3121.0,3.0,2.0,2.0,134.0,149.0,2007.0,-37.81186,144.99472,14949.0,1,0,0,0,0,1,0,0,0,0,0
3,1190000.0,2.4,3121.0,3.0,2.0,1.0,105.0,110.0,1997.0,-37.82146,145.00203,14949.0,1,0,0,0,0,1,0,0,0,0,0
3,1425000.0,2.4,3121.0,3.0,3.0,3.0,81.0,81.0,2000.0,-37.82622,144.99879,14949.0,1,0,0,0,0,1,0,0,0,0,0
4,1175000.0,21.3,3135.0,4.0,2.0,1.0,842.0,135.0,1960.0,-37.81109,145.25738,4407.0,1,0,0,1,0,0,0,0,0,0,0
3,755000.0,19.9,3134.0,3.0,2.0,2.0,306.0,127.0,1997.0,-37.80384,145.22562,3619.0,1,0,0,1,0,0,0,0,0,0,0
4,1005800.0,23.5,3178.0,4.0,2.0,2.0,502.0,320.0,2003.0,-37.92985,145.25184,11667.0,1,0,0,0,0,0,0,1,0,0,0
4,555698.0,34.7,3977.0,4.0,2.0,1.0,534.0,152.0,2002.0,-38.09083,145.20139,2756.0,1,0,0,0,0,0,0,1,0,0,0
3,1250000.0,1.9,3205.0,3.0,2.0,3.0,0.0,113.0,2001.0,-37.83185,144.96817,5943.0,0,0,1,0,0,0,0,0,1,0,0
1,407500.0,1.9,3205.0,1.0,1.0,1.0,0.0,53.0,2000.0,-37.83087,144.96864,5943.0,1,0,0,0,0,0,0,0,1,0,0
3,460000.0,14.0,3021.0,3.0,1.0,1.0,160.0,129.0,2000.0,-37.73915,144.80289,14042.0,0,1,0,0,0,0,0,0,0,1,0
3,610000.0,14.0,3021.0,3.0,1.0,1.0,582.0,116.0,1960.0,-37.74538,144.79216,14042.0,1,0,0,0,0,0,0,0,0,1,0
3,500000.0,14.0,3021.0,3.0,1.0,1.0,388.0,95.0,1992.0,-37.73163,144.80697,14042.0,0,0,1,0,0,0,0,0,0,1,0
2,615000.0,5.0,3182.0,2.0,1.0,1.0,1123.0,84.0,1920.0,-37.86736,144.98391,13240.0,0,0,1,0,0,0,0,0,1,0,0
3,455000.0,31.7,3429.0,3.0,1.0,6.0,639.0,120.0,1990.0,-37.56291,144.72848,14092.0,1,0,0,0,0,0,0,0,0,1,0
3,810000.0,10.5,3020.0,3.0,1.0,2.0,459.0,114.0,1970.0,-37.78519,144.83651,3755.0,1,0,0,0,0,0,0,0,0,1,0
3,805000.0,10.5,3020.0,3.0,1.0,2.0,631.0,115.0,1965.0,-37.78956,144.84526,3755.0,1,0,0,0,0,0,0,0,0,1,0
3,471000.0,18.0,3037.0,3.0,2.0,1.0,338.0,114.0,2000.0,-37.705,144.75759,3640.0,1,0,0,0,0,0,0,0,0,1,0
3,558000.0,18.0,3037.0,3.0,2.0,2.0,431.0,431.0,2008.0,-37.7209,144.75053,4242.0,1,0,0,0,0,0,0,0,0,1,0
5,780000.0,15.5,3038.0,5.0,2.0,2.0,663.0,230.0,1996.0,-37.69496,144.79511000000005,5336.0,1,0,0,0,0,0,0,0,0,1,0
3,1240000.0,12.4,3107.0,3.0,2.0,1.0,673.0,150.0,1965.0,-37.75965,145.09937,5420.0,1,0,0,1,0,0,0,0,0,0,0
2,756000.0,7.0,3071.0,2.0,1.0,1.0,0.0,103.0,2010.0,-37.75267,145.00361999999996,8870.0,0,1,0,0,0,1,0,0,0,0,0
4,1050000.0,17.2,3133.0,4.0,2.0,2.0,651.0,187.0,1975.0,-37.84842,145.1816,4280.0,1,0,0,1,0,0,0,0,0,0,0
3,940000.0,8.9,3084.0,3.0,2.0,2.0,541.0,540.0,1960.0,-37.73136,145.09562,2698.0,1,0,0,1,0,0,0,0,0,0,0
3,830000.0,14.7,3030.0,3.0,2.0,2.0,1025.0,195.0,1970.0,-37.90188,144.65138000000005,16166.0,1,0,0,0,0,0,0,0,0,1,0
3,855000.0,3.0,3067.0,3.0,2.0,1.0,92.0,116.0,2004.0,-37.79683,144.99586000000005,4019.0,1,0,0,0,0,1,0,0,0,0,0
2,685000.0,3.0,3206.0,2.0,1.0,0.0,324.0,58.0,1930.0,-37.84469,144.95578,3280.0,0,0,1,0,0,0,0,0,1,0,0
1,330000.0,5.7,3078.0,1.0,1.0,1.0,60.0,40.0,1970.0,-37.78469000000001,145.03239,2211.0,1,0,0,0,0,1,0,0,0,0,0
3,1010000.0,4.3,3032.0,3.0,2.0,1.0,150.0,125.0,1990.0,-37.77639,144.91666,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,990000.0,4.3,3032.0,3.0,1.0,0.0,196.0,102.0,1900.0,-37.77552,144.92022,6567.0,1,0,0,0,0,0,0,0,0,1,0
4,773000.0,9.5,3034.0,4.0,2.0,2.0,344.0,235.0,2004.0,-37.75861,144.86687,4502.0,1,0,0,0,0,0,0,0,0,1,0
4,675000.0,39.8,3808.0,4.0,2.0,2.0,1031.0,161.0,1960.0,-38.00224,145.41081,973.0,1,0,0,0,1,0,0,0,0,0,0
4,1815000.0,13.8,3165.0,4.0,3.0,2.0,933.0,107.0,1960.0,-37.91954000000001,145.07637,10969.0,1,0,0,0,0,0,0,0,1,0,0
3,1225000.0,13.8,3165.0,3.0,1.0,2.0,580.0,129.0,1950.0,-37.90984,145.08001000000004,10969.0,1,0,0,0,0,0,0,0,1,0,0
3,690000.0,35.2,3806.0,3.0,2.0,2.0,703.0,153.0,1980.0,-38.03062,145.35951,17093.0,1,0,0,0,1,0,0,0,0,0,0
3,880000.0,13.4,3130.0,3.0,1.0,1.0,335.0,110.0,1960.0,-37.82876,145.13808999999995,5713.0,1,0,0,1,0,0,0,0,0,0,0
3,1264000.0,13.4,3130.0,3.0,1.0,2.0,579.0,126.0,1960.0,-37.83831,145.13985,4387.0,1,0,0,1,0,0,0,0,0,0,0
2,570000.0,8.6,3019.0,2.0,1.0,2.0,567.0,74.0,1950.0,-37.7877,144.84757,3589.0,1,0,0,0,0,0,0,0,0,1,0
3,1300000.0,10.3,3187.0,3.0,1.0,2.0,684.0,77.0,1940.0,-37.90514,145.02524,6938.0,1,0,0,0,0,0,0,0,1,0,0
3,1275000.0,5.2,3056.0,3.0,1.0,1.0,406.0,156.0,1900.0,-37.77655,144.96325,11918.0,1,0,0,0,0,1,0,0,0,0,0
3,1204000.0,5.2,3056.0,3.0,1.0,0.0,186.0,101.0,1890.0,-37.76227,144.95649,11918.0,1,0,0,0,0,1,0,0,0,0,0
4,1268000.0,5.2,3055.0,4.0,2.0,2.0,645.0,217.0,1950.0,-37.76097,144.93933,7082.0,1,0,0,0,0,1,0,0,0,0,0
3,1445000.0,5.2,3055.0,3.0,1.0,2.0,613.0,112.0,1950.0,-37.76883,144.94592,7082.0,1,0,0,0,0,1,0,0,0,0,0
3,1000000.0,1.6,3053.0,3.0,1.0,0.0,96.0,80.0,1910.0,-37.79674,144.96563,6786.0,1,0,0,0,0,1,0,0,0,0,0
5,1150000.0,14.8,3023.0,5.0,5.0,4.0,688.0,490.0,2006.0,-37.74281,144.72513,7719.0,1,0,0,0,0,0,0,0,0,1,0
4,1700000.0,8.7,3162.0,4.0,2.0,2.0,627.0,185.0,1925.0,-37.89918,145.01679,5051.0,1,0,0,0,0,0,0,0,1,0,0
4,732000.0,27.0,3196.0,4.0,2.0,2.0,536.0,202.0,1985.0,-38.03526,145.13286000000005,2076.0,1,0,0,0,0,0,0,1,0,0,0
3,800000.0,17.9,3192.0,3.0,1.0,1.0,366.0,121.0,1970.0,-37.96877,145.07484,9758.0,1,0,0,0,0,0,0,0,1,0,0
